EVTDESC160001_NEWS_MEDIUM;천하를 뒤흔들 대반란이 일어났습니다! 자신이 예수 그리스도의 동생이라는 환영을 보았다고 주장하는 홍수전이 만주족이 지배하는 청에게서 반란을 일으켜 남중국에 태평천국을 세웠습니다.;A great rebellion has sundered all under Heaven! Hong Xiuquan claiming to have received visions naming him a younger brother to Jesus Christ, rebelled from the ruling Manchu-led Qing dynasty and established the Heavenly Kingdom in the south of China.;;;;;;;;;;;;x;
EVTDESC160001_NEWS_SHORT;천하를 뒤흔들 대반란이 일어났습니다! 자신이 예수 그리스도의 동생이라는 환영을 보았다고 주장하는 홍수전이 만주족이 지배하는 청에게서 반란을 일으켰습니다.;A great rebellion has sundered all under Heaven! Hong Xiuquan claiming to have received visions naming him a younger brother to Jesus Christ, rebelled from the ruling Manchu-led Qing dynasty.;;;;;;;;;;;;x;
EVTDESC48300_NEWS_LONG;1847년 안할트-베른부르크 공위를 가진 알렉산더 칼이 상속자 없이 타계하면서 안할트-쾨텐 공작 레오폴트 4세가 후계를 이었습니다. 이렇게 안할트 공작령 전역은 하나의 공작 아래에 뭉쳤습니다.;Direct news from the German duchies. Alexander Karl, Duke of Anhalt-Bernburg of the House of Ascania and last member of the line of Anhalt-Bernburg, died without a direct heir. Duke Leopold IV, being the nearest relative in the succession of the Duchy of Anhalt-K?hen in 1847, becomes the successor. With this event, Anhalt is at last united under one duke.;;;;;;;;;;;;x;
EVTDESC48300_NEWS_MEDIUM;1847년 안할트-베른부르크 공위를 가진 알렉산더 칼이 상속자 없이 타계하면서 안할트-쾨텐 공작 레오폴트 4세가 후계를 이었습니다. 이렇게 안할트 공작령 전역은 하나의 공작 아래에 뭉쳤습니다.;Alexander Karl, Duke of Anhalt-Bernburg died without a direct heir. Duke Leopold IV, being the nearest relative in the succession of the Duchy of Anhalt-K?hen in 1847, becomes the successor. Anhalt is at last united under one duke.;;;;;;;;;;;;x;
EVTDESC48300_NEWS_SHORT;1847년 안할트-베른부르크 공위를 가진 알렉산더 칼이 상속자 없이 타계하면서 안할트-쾨텐 공작 레오폴트 4세가 후계를 이었습니다. 이렇게 안할트 공작령 전역은 하나의 공작 아래에 뭉쳤습니다.;The Duke of Anhalt- Bernburg died without issue. Duke Leopold IV of Anhalt- K?hen, being the nearest relative in the succession, inherits the lands. Anhalt is at last united under one duke.;;;;;;;;;;;;x;
EVTDESC46600_NEWS_LONG;아르헨티나 특파원의 소식: 후안 마누엘 데 로사스가 실각한 1852년에 처음 출판된 후안 바우티스타 알베르디의 책이 아르헨티나 신헌법의 기초를 이루었습니다. 그리고 이 아르헨티나 신헌법은 미국을 본떠 만들어졌습니다.;News from our correspondent in South America, Argentina: Juan Bautista Alberdi's book, aptly named Bases for the Political Organization of the Argentine Republic, first published in 1852, the year of Juan Manuel de Rosas' defeat, is now becoming the framework for the new Argentine constitution. The Argentine constitution that Alberdi crafted was modeled on that of the United States.;;;;;;;;;;;;x;
EVTDESC46600_NEWS_MEDIUM;아르헨티나에서의 소식: 알베르디의 저서 <아르헨티나 공화국의 정치 조직의 기초>가 아르헨티나 신헌법의 기초를 이루었습니다. 아르헨티나 신헌법은 미국을 본떠 만들어졌습니다.;From Argentina: ;From Argentina: Juan Bautista Alberdi's book, named Bases for the Political Organization of the Argentine Republic, is now becoming the framework for the new Argentine constitution. The Argentine constitution that Alberdi crafted was modeled on that of the United States.;;;;;;;;;;;;x;
EVTDESC46600_NEWS_SHORT;아르헨티나: 알베르디의 저서 <아르헨티나 공화국의 정치 조직의 기초>가 미국을 본뜬 아르헨티나 신헌법의 기초를 이루었습니다.;;Argentina: Alberdi's book, Bases for the Political Organization of the Argentine Republic, is becoming the framework for the new Argentine constitution, modeled on that of the United States.;;;;;;;;;;;;x;
EVTDESC46601_NEWS_LONG;파쿤도: 1845년 아르헨티나에서 초판 출판된 <문명과 야만>은 유럽의 문명과 원주민의 야만성의 대립을 그립니다. 저자 사르미엔토는 아르헨티나의 파쿤도, 키로가, 로사스 그리고 팜파스 지역 주민들을 향해 분노와 비난을  쏟아냅니다. 그러나 때로는 그 지방의 훌륭함에 감탄하는 묘사도 있습니다.;;The book Facundo: Civilization and Barbarism, first published in 1845 in Argentina, uses the story of the dictator Facundo to expose an opposition between European 'civilization' and native 'barbarism'. As angry and condemning as Sarmiento was towards Facundo Quiroga, Rosas, and the people of the Pampas, there emerged in the book a wonderful, and at times admiring portrait of that part of Argentina that Sarmiento believed had to be killed off.;;;;;;;;;;;;x;
EVTDESC46601_NEWS_MEDIUM;1845년 아르헨티나에서 초판 출판된 <문명과 야만>은 유럽의 문명과 원주민의 야만성의 대립을 그립니다. 그러면서도 저자 사르미엔토는 자신이 비난한 지방의 훌륭함에 감탄하는 묘사도 넣었습니다.;The book published in Argentina uses the story of the dictator Facundo to expose an opposition between European 'civilization' and native 'barbarism'. As condemning the book is, there emerges a wonderful portrait of a part of Argentina that Sarmiento believed had to be killed off.;;;;;;;;;;;;x;
EVTDESC46601_NEWS_SHORT;1845년 아르헨티나에서 초판 출판된 <문명과 야만>은 유럽의 문명과 원주민의 야만성의 대립을 그립니다. 다만 원주민 지방의 훌륭함에 감탄하는 묘사도 등장습니다.;The book published in Argentina exposes an opposition between European 'civilization' and native 'barbarism'. However there emerges a wonderful portrait of parts of the country condemned there.;;;;;;;;;;;;x;
EVTDESC46300_NEWS_LONG;브라질 문학: 브라질의 시인이자 극작가 안토니우 드 카스트루 알베스가 최근 <노예수송선>을 출판하면서 '노예들의 시인'이라는 별명을 얻었습니다. 이 작품은 아프리카 노예들이 집에서 출발해 바다를 가로질러 모르는 땅에서 일해야 했던 상황을 끔찍하게 표현했습니다. 그리고 브라질의 노예제도 폐지에도 영향을 미쳤습니다.;Literature news from South America, Brazil: The Brazilian poet and playwright Antonio de Castro Alves has recently published O Navio Negreiro (The Slave Ship), soon earning the sobriquet of poet of the slaves. The poem describes with terrible images and expressions the situation of African slaves taken from their homes and brought to work across the ocean in a land unknown to them. His work was influential for the abolition of slavery in Brazil.;;;;;;;;;;;;x;
EVTDESC46300_NEWS_MEDIUM;최근 <노예수송선>을 출판한 브라질의 시인 안토니우 드 카스트루 알베스가 '노예들의 시인'이라는 별명을 얻었습니다. 아프리카 노예들의 비참한 상황을 끔찍하게 표현한 이 작품은 브라질의 노예제도 폐지에 영향을 미쳤습니다.;The Brazilian poet Antonio de Castro Alves has recently published O Navio Negreiro (The Slave Ship), soon earning the sobriquet of poet of the slaves. The poem describes the dire situation of African slaves. His work was influential for the abolition of slavery in Brazil.;;;;;;;;;;;;x;
EVTDESC46300_NEWS_SHORT;최근 <노예수송선>을 출판한 브라질의 시인 안토니우 드 카스트루 알베스가 '노예들의 시인'이라는 별명을 얻었습니다. 이 작품은 브라질의 노예제도 폐지에도 영향을 미쳤습니다.;Antonio de Castro Alves published O Navio Negreiro, and soon earned the sobriquet of poet of the slaves. His work was influential for the abolition of slavery in Brazil.;;;;;;;;;;;;x;
EVTDESC46301_NEWS_LONG;1894년 상파울루의 파울리스타 카를루스 밀러가 축구의 종주국인 영국에서 유학을 마치고 돌아왔습니다. 1895년 브라질에서 밀러와 다른 영국인 거주자들이 상파울로 철도의 직원들과 경기하면서 첫 경기를 치렀습니다. 이날 경기는 카르모 계곡에서 열렸고 철도회사 직원들이 4-2로 승리했습니다. 이후 축구에 대한 브라질인들의 관심은 폭발적으로 높아졌습니다.;In 1894 the Paulista Charles Miller came back from England, where he had studied, with two footballs, a book of rules, a set of uniforms and the experience of having learned the sport invented by the English. Miller and other English residents in Sao Paulo played the first match in Brazil in 1895, with the employees of the Gas Company playing against employees of the Sao Paulo Railway. The match was played in the valley of Carmo, and the employees of the railroad company won 4-2. Since then, the interest of Brazilians for the sport has increased dramatically.;;;;;;;;;;;;x;
EVTDESC46301_NEWS_MEDIUM;1894년 상파울루의 파울리스타 카를루스 밀러가 축구의 종주국인 영국에서 유학을 마치고 돌아와 축구를 보급했습니다. 이후 축구에 대한 브라질인들의 관심은 폭발적으로 높아졌습니다.;In 1894 the Paulista Charles Miller came back from England with two footballs, a book of rules, a set of uniforms and the experience of having learned the sport invented by the English. Since then, the interest of Brazilians for the sport has increased dramatically.;;;;;;;;;;;;x;
EVTDESC46301_NEWS_SHORT;카를루스 밀러가 축구의 종주국인 영국에서 돌아와 축구를 보급한 이후 축구에 대한 브라질인들의 관심이 폭발적으로 높아졌습니다.;After arriving in Brazil back from England, where he learned the sport called football, the Paulista Charles Miller is causing the interest of Brazilian for the sport to increase dramatically.;;;;;;;;;;;;x;
EVTDESC46302_NEWS_LONG;브라질 특파원의 소식: 불만을 품은 의사 프란시스쿠 사비누가 혁명장교로 변신해 브라질 바이아주에서 노예제 폐지와 토지 재분배를 요구하는 급진적인 반란을 일으켰습니다. 브라질 제국군과의 교전을 설명하는 보고가 들어오고 있습니다. 반군이 중요한 도시인 살바도르를 점령하려는 계획을 세웠다고 합니다.;News from our correspondent in South America, Brazil: Francisco Sabino, a disgruntled medic turned revolutionary military officer, launched a radical revolt in the Brazilian state of Bahia, calling for the end of slavery and the redistribution of land. Reports are coming in describing skirmishes across the region against the Brazilian Imperial troops. It is rumored that the rebels are planning to take and hold the important city of Salvador.;;;;;;;;;;;;x;
EVTDESC46302_NEWS_MEDIUM;브라질 특파원의 소식: 불만을 품었던 의사인 프란시스쿠 사비누가 혁명장교로 변신해 브라질 바이아주에서 노예제 폐지와 토지 재분배를 요구하는 급진적인 반란을 일으켰습니다. 바이아 전역에서 브라질 제국군과의 교전이 벌어지고 있다는 보고가 들어왔습니다.;Francisco Sabino, a medic turned revolutionary military officer, launched a radical revolt in the state of Bahia, calling for the end of slavery and the redistribution of land. Reports are that skirmishes are happening across the region against Brazilian Imperial troops.;;;;;;;;;;;;x;
EVTDESC46302_NEWS_SHORT;프란시스쿠 사비누라는 장교가 브라질 바이아주에서 노예제 폐지와 토지 재분배를 요구하는 급진적인 반란을 일으켰습니다.;Francisco Sabino, a military officer, launched a radical revolt in the Brazilian state of Bahia, calling for the end of slavery and the redistribution of land.;;;;;;;;;;;;x;
EVTDESC33300_NEWS_LONG;큰 비극입니다! 바덴 대공국 카를스루에에 위치한 한 극장이 불타버렸습니다. 당국은 건물의 목조적 구성이 화재 확산에 기여한 것으로 보인다고 밝혔습니다. 불은 공연 도중에 피어올라 필사적으로 건물 밖으로 피하려던 관중들에게 공포감을 불러일으켰습니다. 한편 내부로 열리는 탈출구는 관중들의 빠른 탈출을 방해했고, 결국 이번 참사로 63명이 목숨을 잃었습니다.;A great tragedy! The Theater of the grand duchy of Baden burnt to the ground in Karlsruhe. Authorities say the composition of the building, mostly wood and canvas, may have contributed to the spread of the flames. The fire started during a performance and quickly caused panic amongst the spectators, who desperately tried to flee the building. However, the escape doors which opened inwards, prevented the speedy escape of all spectators. It is reported that 63 people lost their lives in this frightful disaster.;;;;;;;;;;;;x;
EVTDESC33300_NEWS_MEDIUM;큰 비극입니다! 바덴 대공국 카를스루에에 위치한 한 극장이 불타버렸습니다. 불은 공연 도중에 피어올라 필사적으로 건물 밖으로 피하려던 관중들에게 공포감을 불러일으켰습니다. 이번 참사로 63명이 목숨을 잃었습니다.;The Theater of the grand duchy of Baden burnt to the ground in Karlsruhe. The fire started during a performance and quickly caused panic amongst the spectators, who tried to flee the building. It is reported that 63 people lost their lives in this frightful disaster.;;;;;;;;;;;;x;
EVTDESC33300_NEWS_SHORT;큰 비극입니다! 바덴 대공국 카를스루에에 위치한 한 극장이 불타버렸습니다. 이번 참사로 63명이 목숨을 잃었습니다.;A great tragedy! The Theater of the grand duchy of Baden burnt to the ground in Karlsruhe. 63 people lost their lives in the disaster.;;;;;;;;;;;;x;
EVTDESC34100_NEWS_LONG;음악 소식: 라인란트, 바덴, 헤센, 프랑켄 등에서 모인 42개 합창단이 사흘에 걸쳐 모차르트 음악회를 개최하기 위해 프랑크푸르트에 모였습니다. 행사 준비를 위해 금전기부를 받았으며, 합창단이 몰릴 것에 대비해 쾌적한 숙박시설도 마련했다고 합니다. 수천 명의 사람들이 마인강둑에 모여 그들을 환영했고, 곧 행사장은 손수건을 흔들며 기뻐하는 경쾌한 구경꾼들로 가득 찼습니다. 그러나 시간이 지나자 예상과 다르게 독일의 정치적 단결을 요구하는 시위의 장으로 변모했습니다.;Musical news: 42 choral societies from the Rhineland, Baden, Hessen, and Franconia met in Frankfurt to celebrate a three-day festival of Mozart's music. Monetary donations were gathered for the preparation of the event, and hospitable accommodations were arranged in preparation for the influx of choristers. Thousands gathered at the banks of the river Main to welcome them. Even the rooflights were filled with cheerful spectators waving handkerchiefs and rejoicing. However, the event is said to have quickly turned into a demonstration for the political unification of Germany.;;;;;;;;;;;;x;
EVTDESC34100_NEWS_MEDIUM;각지에서 모인 42개 합창단이 사흘에 걸쳐 모차르트 음악회를 개최하기 위해 프랑크푸르트에 모였습니다. 곧 행사장은 구경꾼들로 가득 찼습니다. 그러나 시간이 지나자 음악회는 독일의 정치적 단결을 요구하는 시위의 장으로 변모했습니다.;42 choral societies from the Rhineland, Baden, Hessen, and Franconia met in Frankfurt to celebrate a three-day festival of Mozart's music. The houses were filled with spectators rejoicing. The event turned into a demonstration for the political unification of Germany, however.;;;;;;;;;;;;x;
EVTDESC34100_NEWS_SHORT;각지에서 모인 42개 합창단이 사흘에 걸쳐 모차르트 음악회를 개최하기 위해 프랑크푸르트에 모였습니다. 그러나 시간이 지나자 음악회는 독일의 정치적 단결을 요구하는 시위의 장으로 변모했습니다.;42 choral societies met in Frankfurt to celebrate a three-day festival of Mozart's music. The event turned into a demonstration for the political unification of Germany, however.;;;;;;;;;;;;x;
EVTDESC44100_NEWS_LONG;1885년 <허클베리 핀의 모험>을 발표한 마크 트웨인이 미국 소설계에 혁명을 일으켰습니다. 이 작품의 발표 이전까지 미국 소설은 유럽인들의 행동양식과 언어를 담습하는 경향이 있었습니다. 이런 상황에서 마크 트웨인이 문맹자이자 비참정권자인 미국인들의 말을 아름답게 묘사함으로써 언어적 독립이라는 일격을 날린 것입니다. 이 책은 어떤 사람이든 간에 지위보다는 행동이 중요하고 존경받을 가치가 있다는 것을 확실히 보여주려는 시도입니다.;In 1885 Mark Twain published 'The Adventures of Huckleberry Finn' and completely revolutionized American fiction. Up until its publication, American fiction had tended to utilize the form and language of its European predecessors. Mark Twain fired a shot in the name of linguistic independence by beautifully depicting the speech of the American illiterate and unenfranchised. The book was clearly an attempt to show how peoples of all kinds are worthy of respect due to their actions and not their status.;;;;;;;;;;;;x;
EVTDESC44100_NEWS_MEDIUM;1885년 <허클베리 핀의 모험>을 발표한 마크 트웨인이 미국 소설계에 혁명을 일으켰습니다. 이 작품은 문맹자이자 비참정권자인 미국인들의 말을 아름답게 묘사함으로써 언어적 독립이라는 일격을 날렸습니다.;In 1885 Mark Twain published 'The Adventures of Huckleberry Finn' and completely revolutionized American fiction. He fired a shot in the name of linguistic independence by beautifully depicting the speech of the American illiterate and unenfranchised.;;;;;;;;;;;;x;
EVTDESC44100_NEWS_SHORT;1885년 마크 트웨인이 문맹자이자 비참정권자인 미국인들의 말을 아름답게 묘사한 <허클베리 핀의 모험>을 발표함으로써 미국 소설계에 혁명을 일으켰습니다.;In 1885 Mark Twain published 'The Adventures of Huckleberry Finn' and revolutionized American fiction by beautifully depicting the speech of the American illiterate and unenfranchised.;;;;;;;;;;;;x;
EVTDESC44101_NEWS_LONG;뉴욕 중심가 - 허드슨강 철도의 구간을 운행한 엠파이어 스테이트 익스프레스사의 기관차 999호가 바타비아와 물소의 최대속력 사이인 시속 112마일(180km)을 달성했습니다. 독자적으로 속력을 기록한 회의론자들은 기껏해야 시속 86마일(138km)이라고 주장했지만, 이 역시 맞춤용으로 제작한 다른 기관차들을 훨씬 초과한 속도이므로 여전히 일반 승객용 열차에 있어서 가장 놀라운 속도입니다.;Engine #999 heading up the Empire State Express on the New York Central and Hudson River Railroad is claimed to have been clocked at a speed of 112 miles per hour between Batavia and Buffalo. Even though sceptical reporters clocking the #999 independently declare it at best travels at 86 miles per hour in the said section of the track, it still is the most remarkable speed for a regular passenger train of the era, by far exceeding speeds achievable by other objects on wheels outside of custom built tracks for special trials.;;;;;;;;;;;;x;
EVTDESC44101_NEWS_MEDIUM;뉴욕 중심가 - 허드슨강 철도의 구간을 운행한 엠파이어 스테이트 익스프레스사의 기관차 999호가 바타비아와 물소의 최대속력 사이인 시속 112마일(180km)을 달성했습니다. 일반 승객용 열차에 있어서 정말 놀라운 속도입니다.;Engine #999 heading up the Empire State Express on the New York Central and Hudson River Railroad is claimed to have been clocked at a speed of 112 miles per hour between Batavia and Buffalo. Which is the most remarkable speed for a regular passenger train of the era.;;;;;;;;;;;;x;
EVTDESC44101_NEWS_SHORT;뉴욕 중심가 - 허드슨강 철도의 구간을 운행한 엠파이어 스테이트 익스프레스사의 기관차 999호가 바타비아와 물소의 최대속력 사이인 시속 112마일(180km)을 달성했습니다.;Engine #999 heading up the Empire State Express on the New York Central and Hudson River Railroad is claimed to have been clocked at a speed of 112 miles per hour between Batavia and Buffalo.;;;;;;;;;;;;x;
EVTDESC44102_NEWS_LONG;대통령 후보 윌리엄 제닝스 브라이언이 은화의 자유주조권을 주장했습니다. 그 결과 그는 인민당, 은공화당, 은의당, 진보당에게서 지명을 받아 계급 투쟁을 시작했고 서부와 남부의 농민을 같은 대의 아래 결집했습니다. 북부 사업가들은 그의 지명을 채권자를 방해하고 기업합동 해체를 의도한 지명으로 간주했습니다.;Presidential candidate William Jennings Bryan called for the minting of free silver, earning himself nominations from the Populist, Silver Republican, National Silver and Progressive parties, and rallying western and southern farmers to a common cause for the first time since the class wars. His endorsement was viewed by northern industrialists as an attempt to sabotage creditors and break the trusts.;;;;;;;;;;;;x;
EVTDESC44102_NEWS_MEDIUM;대통령 후보 윌리엄 제닝스 브라이언이 은화의 자유주조권을 주장했습니다. 그 결과 그는 인민당, 은공화당, 은의당, 진보당에게서 지명을 받아 계급 투쟁을 시작했고 서부와 남부의 농민을 같은 대의 아래 결집했습니다.;Presidential candidate William Jennings Bryan called for the minting of free silver, earning himself nominations from the Populist, Silver Republican, National Silver and Progressive parties, and rallying western and southern farmers to a common cause.;;;;;;;;;;;;x;
EVTDESC44102_NEWS_SHORT;은화의 자유주조권을 주장한 대통령 후보 윌리엄 제닝스 브라이언이 인민당, 은공화당, 은의당, 진보당에게서 지명을 받았습니다.;Presidential candidate William Jennings Bryan called for the minting of free silver, earning himself nominations from the Populist, Silver Republican, National Silver and Progressive parties.;;;;;;;;;;;;x;
EVTDESC44103_NEWS_LONG;표류하던 레졸루트호를 발견했다는 보고가 들어왔습니다. 원래 이 선박은 실종된 극지탐험가 존 프랭클린 경을 수색하던 소함대가 포기한 배입니다. 원래 상선이었던 이 배는 수리를 통해 프랭클린의 아내가 남편을 구하기 위해 조직한 탐험대의 일부에 편입되었다고 합니다. 프랭클린 경과 그의 탐험대는 얼음으로 잠긴 배를 버렸으나 끝내 폐렴과 기아로 사망한 것으로 추정됩니다. 미국은 이 배를 인양업체에게서 구입해 수리한 뒤 브리튼섬으로 돌려보냈습니다.;The HMS Resolute was found adrift in the North Atlantic, after having been abandoned by the squadron in search of the lost polar explorer, Sir John Franklin. Originally a merchant barque, Resolute was refitted towards navigating in the polar waters to become a part of the expedition organized by Franklin's wife to rescue her husband. Sir Franklin and his expedition are believed to have perished to pneumonia and starvation after abandoning their ice-locked vessels. The United States bought the ship from salvagers, refitted the vessel and returned it to Great Britain.;;;;;;;;;;;;x;
EVTDESC44103_NEWS_MEDIUM;표류하던 레졸루트호를 발견했다는 보고가 들어왔습니다. 원래 이 선박은 실종된 극지탐험가 존 프랭클린 경을 수색하던 소함대가 포기한 배입니다. 미국은 이 배를 인양업체에게서 구입해 수리한 뒤 브리튼섬으로 돌려보냈습니다.;The HMS Resolute was found adrift in the North Atlantic, after having been abandoned by the squadron in search of the lost polar explorer, Sir John Franklin. The United States bought the ship from salvagers, refitted the vessel and returned it to Great Britain.;;;;;;;;;;;;x;
EVTDESC44103_NEWS_SHORT;북대서양에서 표류하던 레졸루트호를 발견했다는 보고가 들어왔습니다. 미국은 이 배를 인양업체에게서 구입해 수리한 뒤 브리튼섬으로 돌려보냈습니다.;The HMS Resolute was found adrift in the North Atlantic. The United States bought the ship from salvagers, refitted the vessel and returned it to Great Britain.;;;;;;;;;;;;x;
EVTDESC44104_NEWS_LONG;정치가이자 변호사인 호레이스 맨이 마사추세트의 교육제도에 관한 개혁에 착수했습니다. 그가 만들어낸 교육제도는 미국 전역의 모범이 되었습니다. 그에 대해 유명한 이야기는 각자의 상황을 알아보기 위해 각 학교를 방문했다는 것, 그리고 프로이센식 교육제도를 배우러 직접 유럽을 방문했다는 것입니다. 또 최초로 체벌 폐지를 주창한 것으로도 유명합니다. 그의 주장은 전통적으로 편향적이었던 많은 교사들과 갈등을 일으켰으나, 종국에는 그에게 유리하게 해결되었습니다.;Politician and lawyer Horace Mann began his reforms of the educational system of Massachussetts. His system of schools became a model for the entire United States. Mann was known for visiting each school in the state to learn about its situation, he's also renowned for travelling at his own expense to Europe to learn of the details of the Prussian school system. He's famed as one of the first advocates of abandoning of the corporal punishment, which sparked conflicts with many traditionally inclined teachers, the issue which in the end was resolved in his favor.;;;;;;;;;;;;x;
EVTDESC44104_NEWS_MEDIUM;정치가이자 변호사인 호레이스 맨이 마사추세트의 교육제도에 관한 개혁에 착수했습니다. 그가 만들어낸 교육제도는 미국 전역의 모범이 되었습니다. 그는 프로이센식 교육제도를 배우러 직접 유럽을 방문한 걸로 유명합니다.;Politician and lawyer Horace Mann began his reforms of the educational system of Massachussetts. His system of schools became a model for the entire nation. Mann was renowned for travelling at his own expense to Europe to learn of the details of the Prussian school system.;;;;;;;;;;;;x;
EVTDESC44104_NEWS_SHORT;정치가이자 변호사인 호레이스 맨이 마사추세트의 교육제도에 관한 개혁에 착수했습니다. 그가 만들어낸 교육제도는 미국 전역의 모범이 되었습니다.;Politician and lawyer Horace Mann began his reforms of the educational system of Massachussetts. His system of schools became a model for the entire United States.;;;;;;;;;;;;x;
EVTDESC44105_NEWS_LONG;미국 의회가 대통령 직속 스미스소니언 학술협회를 설립했습니다. 이 협회의 목적은 과학의 대중화, 연구 및 탐험 활동 지원입니다. 영국의 과학자 제임스 스미스선은 유언장을 통해 국가에 유산을 기부하고 '대중들에게의 지식 확산'을 위해 헌신할 것을 요구했고, 그 기관을 설립하는데는 의회와의 수년에 달하는 교섭이 필요했습니다. 스미스소니언은 특별한 탐험과 자발적인 기부를 통해 인상적인 수집품을 모으기 시작했습니다.;The United States Congress founded the Smithsonian Institution which reports directly to the President. Its goals were and remain the support of research and expeditions, as well as the popularization of science. A British scientist James Smithson bequeathed his wealth to the nation, and it took years of congressional haggling to come up with the institution Smithson in his will demanded to be devoted to 'increase and diffusion of knowledge among men'. Through special expeditions and voluntary donations, Smithsonian began assembling its impressive collections.;;;;;;;;;;;;x;
EVTDESC44105_NEWS_MEDIUM;미국 의회가 대통령 직속 스미스소니언 학술협회를 설립했습니다. 스미스소니언은 특별한 탐험과 자발적인 기부를 통해 인상적인 수집품을 모으기 시작했습니다.;The United States Congress founded the Smithsonian Institution which reports directly to the President. Through special expeditions and voluntary donations, Smithsonian began assembling its impressive collections.;;;;;;;;;;;;x;
EVTDESC44105_NEWS_SHORT;미국 의회가 대통령 직속 스미스소니언 학술협회를 설립했습니다. 이 협회의 목적은 과학의 대중화, 연구 및 탐험 활동 지원입니다.;The United States Congress founded the Smithsonian Institution which reports directly to the President. Its goals were and remain the support of research and expeditions.;;;;;;;;;;;;x;
EVTDESC44106_NEWS_LONG;1841년 랄프 월도 에머슨이 첫번째 '수필'집을 발표했습니다. 그는 이 수필집을 통해 신대륙 신비주의의 영향을 받은 이상주의 철학을 세계에 소개했습니다. 비록 많은 유럽인들은 그를 대단한 철학자로 여기지 않았지만, 그가 구대륙 철학에 준 영향(특히 니체)은 부정할 수 없습니다. 에머슨의 '수필' 중 하나인 '자연'에 영감을 받아 인간의 내면적, 정신적 본질에서 원리를 도출한 초월주의는 1840년대의 주요한 문화 운동으로 자리잡았지만, 비평가들은 초월주의가 이성과 사리분별이 가능한 상태를 넘어선 무언가라고 주장했습니다.;Ralph Waldo Emerson's first collection of 'Essays' was published in 1841 and introduced the world to a new rather mystical, philosophy indigenous to the New World. Although many Europeans didn't consider him much of a philosopher per se, his influence on Continental thinking was unmistakable - most significantly on Nietzsche. Inspired by one of Emerson's 'Essays', the 'Nature', transcendentalism which derived principles from human's inner spiritual essence became a major cultural movement of the 1840s, though critics claimed it to be beyond reason and sanity.;;;;;;;;;;;;x;
EVTDESC44106_NEWS_MEDIUM;1841년 랄프 월도 에머슨이 첫번째 '수필'집을 발표했습니다. 그는 이 수필집을 통해 신대륙 신비주의의 영향을 받은 이상주의 철학을 세계에 소개했습니다. 비록 많은 유럽인들은 그를 대단한 철학자로 여기지 않았지만, 그가 구대륙 철학에 준 영향은 부정할 수 없습니다.;Ralph Waldo Emerson's first collection of 'Essays' was published in 1841 and introduced a new mystical philosophy indigenous to the New World. Though many Europeans didn't consider him much of a philosopher, his influence on Continental thinking was unmistakable.;;;;;;;;;;;;x;
EVTDESC44106_NEWS_SHORT;1841년 랄프 월도 에머슨이 첫번째 '수필'집을 발표했습니다. 그는 이 수필집을 통해 신대륙 신비주의의 영향을 받은 신비적 이상주의 철학을 세계에 소개했습니다.;Ralph Waldo Emerson's first collection of 'Essays' was published in 1841 and introduced a new, rather mystical philosophy indigenous to the New World.;;;;;;;;;;;;x;
EVTDESC44107_NEWS_LONG;1861년 올리버 웬델 홈즈가 관습법의 역사와 전통에 대해 저술한 <관습법>을 출판했습니다. 이 책에서 그는 법이 논리적이지 않으며, 오히려 상황에 따라 변하는 판사의 의지에 좌우된다고 주장했습니다. 그는 자신의 주장을 "'법의 삶'은 논리가 아니라 경험이다.'라는 유명한 격언을 통해 단적으로 표현했습니다. 관습법은 출판되자마자 중요한 법학 서적으로 자리매김했으며, 저자인 홈즈는 이듬해 하버드 대학교의 교수직에 임명되었으며 수년 후에는 미국 대법원의 판사에까지 올랐습니다. 관습법의 출판은 미국 지식인들 사이에서 실용주의가 퍼졌음을 의미했습니다.;In 1861 Oliver Wendell Holmes published The Common Law, a history of the common-law tradition. In it he asserted that law was not logical, but rather the will of the judge tempered by circumstances, or, as its most famous maxim put it, The Life of the law has not been logic, but experience. It quickly became a classic and Holmes was appointed to a professorship at Harvard the next year and was eventually made a Justice of the U.S. Supreme Court. The publication of The Common Law signalled the rise of pragmatism among American intellectuals.;;1861 ver?fentlichte Oliver Wendell Holmes 'The Common Law' ?er die Geschichte der Tradition des b?gerlichen Rechts. Laut ihm war das Recht nicht logisch, sondern wurde vom Willen und der Umgebung der Richter beeinflusst. Seine Haupt-Maxime lautete: Das Leben des Rechts basiert nicht auf Logik, sondern Erfahrung. Sie wurde schnell zum Klassiker und Holmes erhielt ein Jahr sp?er einen Lehrstuhl in Havard und wurde schlie?ich ein Richter am Verfassungsgericht. Amerik. Intellektuelle verbanden mit der Ver?fentlichung das Erstarken des Pragmatismus.;;;;;;;;;;;x;
